recipe_id,recipe_name,cuisine,category,cooking_method,difficulty,prep_time_minutes,cook_time_minutes,total_time_minutes,servings,spice_level,meal_type,is_vegetarian,is_vegan,is_gluten_free,is_halal,rating,review_count,calories_per_serving,estimated_cost_usd,date_added,is_traditional,is_festival_special
RCP07391,Bhuna Khichuri,Bangladeshi,Rice Dishes,Boiled,Easy,43,68,111,5,Mild,Breakfast,False,True,False,True,4.9,1284,291,19.36,2024-08-25,False,True
RCP07392,Chomchom,Bangladeshi,Rice Dishes,Slow-cooked,Hard,38,166,204,6,Mild,Dinner,False,False,False,True,3.5,207,156,18.02,2024-10-05,True,False
RCP07393,Bhuna Khichuri,Bangladeshi,Rice Dishes,Roasted,Easy,57,124,181,2,Very Hot,Beverage,True,False,False,True,3.8,3462,522,5.5,2024-05-26,False,False
RCP07394,Bhuna Khichuri,Bangladeshi,Rice Dishes,Slow-cooked,Easy,40,148,188,7,Very Hot,Dessert,False,False,True,True,3.8,181,513,20.15,2023-03-09,True,True
RCP07395,Pitha,Bangladeshi,Rice Dishes,Boiled,Easy,54,124,178,5,Mild,Dinner,True,False,True,True,4.3,4541,629,24.34,2024-07-11,False,False
RCP07396,Bhuna Khichuri,Bangladeshi,Rice Dishes,Roasted,Easy,59,50,109,4,Medium,Beverage,True,False,True,True,4.2,2302,324,7.65,2023-12-18,True,False
RCP07397,Rezala,Bangladeshi,Rice Dishes,Slow-cooked,Easy,11,38,49,2,Hot,Snack,False,False,False,True,3.6,973,153,21.26,2024-06-24,False,True
RCP07398,Chomchom,Bangladeshi,Rice Dishes,Grilled,Easy,28,94,122,5,Medium,Beverage,False,False,False,True,3.9,3449,746,3.55,2025-01-14,True,False
RCP07399,Bangladeshi Desserts Special 1,Bangladeshi,Desserts,Slow-cooked,Easy,44,154,198,6,Medium,Lunch,False,False,False,True,4.0,4089,285,10.1,2023-08-19,True,False
RCP07400,Bangladeshi Desserts Special 2,Bangladeshi,Desserts,Steamed,Hard,15,94,109,4,Medium,Dessert,True,False,False,True,4.0,1279,413,11.5,2024-03-02,True,False
RCP07401,Bangladeshi Desserts Special 3,Bangladeshi,Desserts,Steamed,Easy,53,60,113,4,Hot,Lunch,False,False,False,True,3.8,1145,685,23.31,2025-08-14,False,False
RCP07402,Bangladeshi Desserts Special 4,Bangladeshi,Desserts,Grilled,Medium,34,100,134,7,Hot,Beverage,False,False,False,True,3.6,569,674,23.61,2024-12-11,True,False
RCP07403,Chomchom,Bangladeshi,Desserts,Baked,Easy,55,176,231,7,Medium,Beverage,False,True,False,True,4.8,3758,301,16.08,2024-09-30,False,False
RCP07404,Bangladeshi Desserts Special 6,Bangladeshi,Desserts,Grilled,Hard,31,40,71,2,Very Hot,Snack,False,False,False,True,3.9,2449,529,7.79,2024-04-27,True,True
RCP07405,Bhuna Khichuri,Bangladeshi,Desserts,Pressure-cooked,Easy,35,103,138,6,Hot,Lunch,False,False,False,True,4.6,152,253,14.06,2025-09-02,False,False
RCP07406,Bangladeshi Desserts Special 8,Bangladeshi,Desserts,Pressure-cooked,Medium,56,136,192,5,Mild,Lunch,True,True,False,True,4.9,3523,736,6.48,2024-10-17,False,False
RCP07407,Bhuna Khichuri,Bangladeshi,Desserts,Slow-cooked,Easy,54,33,87,7,Medium,Breakfast,False,False,False,True,4.9,4483,598,6.77,2023-02-28,True,False
RCP07408,Hilsa Fish Curry,Bangladeshi,Desserts,Steamed,Easy,46,105,151,3,Medium,Beverage,False,False,False,True,4.4,4726,701,16.95,2025-07-31,False,False
RCP07409,Bangladeshi Desserts Special 11,Bangladeshi,Desserts,Fried,Medium,21,16,37,3,Hot,Dessert,False,False,True,True,4.7,1038,411,13.12,2024-04-10,True,False
RCP07410,Bangladeshi Desserts Special 12,Bangladeshi,Desserts,Boiled,Easy,17,111,128,6,Mild,Dinner,True,False,False,True,4.8,3871,447,16.88,2025-04-04,True,False
RCP07411,Bangladeshi Desserts Special 13,Bangladeshi,Desserts,Roasted,Medium,49,129,178,4,Hot,Dinner,False,False,False,True,4.4,1752,541,7.13,2024-02-05,True,False
RCP07412,Kacchi Biryani,Bangladeshi,Desserts,Grilled,Easy,43,117,160,4,Hot,Breakfast,False,False,False,True,3.8,3296,265,13.79,2024-11-16,False,False
RCP07413,Bangladeshi Desserts Special 15,Bangladeshi,Desserts,Baked,Easy,12,146,158,2,Mild,Breakfast,False,False,False,True,4.1,2292,389,17.76,2025-10-02,True,False
RCP07414,Mishti Doi,Bangladeshi,Desserts,Steamed,Hard,14,18,32,7,Medium,Dinner,True,False,False,True,4.4,3659,175,10.79,2023-02-25,False,False
RCP07415,Bhuna Khichuri,Bangladeshi,Desserts,Fried,Easy,10,96,106,3,Very Hot,Lunch,False,False,False,True,4.3,2907,717,8.89,2024-01-13,True,False
RCP07416,Bangladeshi Desserts Special 18,Bangladeshi,Desserts,Fried,Hard,38,16,54,3,Medium,Snack,True,False,False,True,4.0,3622,497,20.8,2024-01-06,False,False
RCP07417,Bhuna Khichuri,Bangladeshi,Desserts,Roasted,Medium,52,110,162,3,Mild,Beverage,True,False,False,True,4.0,1277,780,6.62,2023-04-07,False,False
RCP07418,Kacchi Biryani,Bangladeshi,Desserts,Roasted,Medium,57,150,207,5,Mild,Beverage,False,False,True,True,4.3,4811,771,13.07,2025-01-18,True,False
RCP07419,Rezala,Bangladeshi,Desserts,Boiled,Medium,40,39,79,3,Medium,Dinner,False,False,True,True,4.5,2048,714,6.34,2025-12-02,False,False
RCP07420,Mishti Doi,Bangladeshi,Desserts,Steamed,Easy,18,124,142,3,Very Hot,Lunch,True,False,True,True,4.3,4171,170,22.09,2023-05-16,True,False
RCP07421,Rezala,Bangladeshi,Desserts,Roasted,Easy,11,45,56,7,Medium,Beverage,False,False,False,True,3.6,14,691,22.76,2024-02-01,True,True
RCP07422,Mishti Doi,Bangladeshi,Desserts,Fried,Easy,59,169,228,6,Mild,Lunch,False,False,False,True,4.0,4809,405,8.27,2023-12-17,False,False
RCP07423,Bangladeshi Desserts Special 25,Bangladeshi,Desserts,Steamed,Easy,57,49,106,6,Mild,Lunch,False,False,False,True,4.0,3671,603,11.08,2023-06-27,False,True
RCP07424,Shorshe Ilish,Bangladeshi,Desserts,Roasted,Easy,22,129,151,5,Medium,Dinner,False,False,False,True,3.8,944,655,24.28,2024-12-11,True,False
RCP07425,Chomchom,Bangladeshi,Desserts,Baked,Medium,42,45,87,6,Very Hot,Breakfast,False,False,False,True,4.7,4957,253,7.05,2025-04-04,True,False
RCP07426,Bhuna Khichuri,Bangladeshi,Desserts,Grilled,Easy,17,21,38,4,Medium,Dessert,False,False,True,True,5.0,2040,272,18.44,2023-07-22,False,False
RCP07427,Rezala,Bangladeshi,Desserts,Baked,Easy,16,83,99,3,Mild,Lunch,False,False,False,True,4.8,2185,749,23.87,2024-06-16,True,False
RCP07428,Mishti Doi,Bangladeshi,Desserts,Pressure-cooked,Medium,39,65,104,4,Medium,Snack,False,False,False,True,4.0,4591,776,9.48,2024-05-12,False,False
RCP07429,Bangladeshi Desserts Special 31,Bangladeshi,Desserts,Fried,Medium,47,103,150,7,Medium,Snack,True,False,False,True,4.6,78,769,16.93,2024-05-09,True,False
RCP07430,Pitha,Bangladeshi,Desserts,Roasted,Easy,14,85,99,5,Hot,Breakfast,True,False,False,True,3.8,1136,413,16.12,2025-09-27,False,False
RCP07431,Bangladeshi Desserts Special 33,Bangladeshi,Desserts,Fried,Easy,30,147,177,7,Mild,Dinner,False,False,False,True,5.0,4655,232,20.52,2025-03-27,True,False
RCP07432,Bangladeshi Desserts Special 34,Bangladeshi,Desserts,Fried,Medium,35,55,90,2,Medium,Dinner,False,False,False,True,5.0,1237,601,3.56,2023-06-27,True,False
RCP07433,Rezala,Bangladeshi,Desserts,Baked,Hard,52,162,214,6,Hot,Beverage,False,False,False,True,4.6,3491,438,9.54,2026-01-23,False,False
RCP07434,Bangladeshi Desserts Special 36,Bangladeshi,Desserts,Fried,Easy,41,59,100,5,Hot,Lunch,True,False,False,True,4.3,530,468,13.46,2025-02-10,True,False
RCP07435,Hilsa Fish Curry,Bangladeshi,Desserts,Baked,Easy,59,116,175,4,Mild,Breakfast,False,False,False,True,3.6,2357,617,21.8,2025-10-20,True,True
RCP07436,Shorshe Ilish,Bangladeshi,Desserts,Boiled,Medium,25,49,74,4,Hot,Dinner,False,False,False,True,3.8,972,435,2.19,2023-02-27,True,False
RCP07437,Bangladeshi Desserts Special 39,Bangladeshi,Desserts,Steamed,Easy,27,147,174,6,Hot,Breakfast,True,False,False,True,3.6,1899,547,6.57,2025-04-10,True,False
RCP07438,Bhuna Khichuri,Bangladeshi,Desserts,Pressure-cooked,Medium,45,85,130,4,Hot,Lunch,False,True,False,True,3.9,2211,658,14.85,2024-02-05,True,False
RCP07439,Mishti Doi,Bangladeshi,Desserts,Roasted,Easy,32,116,148,4,Very Hot,Beverage,False,False,True,True,4.1,3339,467,20.9,2023-09-05,True,True
RCP07440,Shorshe Ilish,Bangladeshi,Desserts,Roasted,Easy,41,16,57,5,Medium,Dessert,False,False,False,True,4.6,1504,728,12.29,2024-01-08,True,False
RCP07441,Rezala,Bangladeshi,Desserts,Fried,Medium,15,140,155,5,Medium,Lunch,False,False,False,True,3.7,1383,614,4.86,2024-05-28,False,False
RCP07442,Rezala,Bangladeshi,Desserts,Fried,Medium,40,91,131,6,Medium,Snack,True,False,True,True,3.7,1313,182,15.11,2024-10-31,False,True
RCP07443,Kacchi Biryani,Bangladeshi,Desserts,Baked,Easy,40,178,218,5,Hot,Beverage,True,False,False,True,3.7,25,786,22.85,2023-04-30,True,False
RCP07444,Mishti Doi,Bangladeshi,Desserts,Slow-cooked,Medium,39,137,176,7,Very Hot,Dessert,True,False,False,True,4.0,2212,551,14.73,2023-12-07,True,False
RCP07445,Pitha,Bangladeshi,Desserts,Fried,Easy,51,28,79,4,Mild,Lunch,False,False,False,True,3.8,4012,270,23.0,2024-05-11,True,False
RCP07446,Hilsa Fish Curry,Bangladeshi,Desserts,Baked,Medium,20,178,198,5,Very Hot,Beverage,False,False,False,True,4.9,694,661,19.45,2025-08-09,False,True
RCP07447,Chomchom,Bangladeshi,Desserts,Baked,Easy,35,101,136,5,Very Hot,Dinner,False,True,False,True,4.1,755,296,22.64,2025-06-02,True,False
RCP07448,Kacchi Biryani,Bangladeshi,Desserts,Pressure-cooked,Medium,55,59,114,3,Medium,Lunch,True,False,False,True,3.7,1207,741,14.82,2026-01-26,True,False
RCP07449,Hilsa Fish Curry,Bangladeshi,Desserts,Pressure-cooked,Medium,34,155,189,4,Mild,Snack,False,False,False,True,3.5,4350,770,16.2,2024-09-21,False,True
RCP07450,Hilsa Fish Curry,Bangladeshi,Desserts,Fried,Medium,43,35,78,4,Mild,Dinner,True,False,False,True,4.9,1312,417,9.34,2026-02-01,True,False
RCP07451,Kacchi Biryani,Bangladeshi,Desserts,Fried,Easy,30,83,113,5,Mild,Breakfast,True,False,False,True,4.3,2092,396,14.23,2023-07-02,True,False
RCP07452,Bhuna Khichuri,Bangladeshi,Desserts,Pressure-cooked,Medium,36,135,171,6,Medium,Beverage,False,False,False,True,4.6,4471,594,9.43,2025-02-12,True,False
RCP07453,Mishti Doi,Bangladeshi,Desserts,Steamed,Easy,26,58,84,3,Medium,Beverage,False,False,False,True,3.6,2896,405,21.81,2024-03-04,True,False
RCP07454,Rezala,Bangladeshi,Desserts,Roasted,Medium,24,154,178,5,Mild,Beverage,False,False,False,True,4.7,301,323,15.92,2024-12-27,True,True
RCP07455,Kacchi Biryani,Bangladeshi,Desserts,Steamed,Easy,25,85,110,3,Hot,Beverage,False,True,True,True,4.5,3606,292,19.74,2024-02-14,False,True
RCP07456,Bangladeshi Desserts Special 58,Bangladeshi,Desserts,Fried,Easy,53,105,158,2,Mild,Breakfast,False,False,True,True,4.5,918,449,22.19,2023-10-22,True,True
RCP07457,Bhuna Khichuri,Bangladeshi,Desserts,Fried,Hard,29,125,154,2,Medium,Dinner,True,False,False,True,4.5,768,525,2.02,2025-10-28,False,True
RCP07458,Mishti Doi,Bangladeshi,Desserts,Pressure-cooked,Easy,45,20,65,3,Very Hot,Breakfast,False,False,False,True,4.3,416,500,13.81,2023-06-13,True,True
RCP07459,Rezala,Bangladeshi,Desserts,Grilled,Easy,17,126,143,2,Medium,Dessert,False,False,False,True,4.4,2707,401,14.61,2025-09-05,True,False
RCP07460,Rezala,Bangladeshi,Desserts,Grilled,Easy,17,116,133,4,Hot,Dessert,False,False,False,True,3.5,350,330,13.82,2024-06-01,False,True
RCP07461,Chomchom,Bangladeshi,Desserts,Roasted,Medium,13,152,165,4,Medium,Beverage,False,False,False,True,3.9,828,189,23.17,2024-08-08,False,False
RCP07462,Hilsa Fish Curry,Bangladeshi,Desserts,Pressure-cooked,Medium,55,47,102,7,Very Hot,Dessert,False,False,True,True,4.2,2678,619,4.27,2023-04-07,False,False
RCP07463,Bangladeshi Desserts Special 65,Bangladeshi,Desserts,Baked,Hard,21,140,161,6,Medium,Breakfast,False,False,False,True,4.3,476,359,19.91,2023-04-06,False,False
RCP07464,Bhuna Khichuri,Bangladeshi,Desserts,Steamed,Easy,42,55,97,6,Hot,Beverage,False,False,False,True,3.9,3917,335,19.32,2023-10-13,False,False
RCP07465,Chomchom,Bangladeshi,Desserts,Boiled,Medium,49,39,88,5,Medium,Lunch,True,False,False,True,4.9,197,291,17.15,2024-11-07,True,True
RCP07466,Mishti Doi,Bangladeshi,Desserts,Roasted,Easy,21,153,174,7,Medium,Dinner,False,True,False,True,4.7,3379,211,14.13,2023-04-27,True,False
RCP07467,Bangladeshi Desserts Special 69,Bangladeshi,Desserts,Slow-cooked,Medium,13,157,170,2,Hot,Dessert,False,False,False,True,4.5,2480,428,3.78,2023-07-12,True,True
RCP07468,Rezala,Bangladeshi,Desserts,Pressure-cooked,Medium,37,23,60,5,Hot,Dessert,False,False,False,True,4.1,636,559,12.11,2025-03-31,True,False
RCP07469,Bangladeshi Desserts Special 71,Bangladeshi,Desserts,Grilled,Hard,45,152,197,4,Mild,Beverage,False,False,False,True,3.8,340,236,21.19,2024-01-21,True,False
RCP07470,Shorshe Ilish,Bangladeshi,Desserts,Boiled,Easy,58,51,109,5,Mild,Snack,True,False,False,True,3.6,4560,433,8.45,2025-10-12,True,False
RCP07471,Shorshe Ilish,Bangladeshi,Desserts,Boiled,Easy,17,157,174,3,Hot,Lunch,True,False,False,True,3.9,4495,680,6.98,2025-03-05,True,False
RCP07472,Shorshe Ilish,Bangladeshi,Desserts,Steamed,Medium,28,29,57,3,Hot,Breakfast,False,False,True,True,4.2,3999,349,12.35,2024-01-28,True,False
RCP07473,Bangladeshi Desserts Special 75,Bangladeshi,Desserts,Grilled,Easy,22,31,53,7,Medium,Beverage,True,False,False,True,4.6,3126,159,6.76,2026-02-11,True,False
RCP07474,Pitha,Bangladeshi,Desserts,Steamed,Medium,58,42,100,6,Very Hot,Snack,False,False,False,True,4.7,2731,204,10.92,2025-02-15,False,True
RCP07475,Chomchom,Bangladeshi,Desserts,Fried,Medium,31,141,172,6,Medium,Snack,False,True,False,True,4.8,2272,749,7.89,2025-11-26,True,False
RCP07476,Bhuna Khichuri,Bangladeshi,Desserts,Baked,Hard,53,135,188,7,Mild,Lunch,False,False,False,True,4.1,2836,426,16.73,2025-07-25,True,False
RCP07477,Shorshe Ilish,Bangladeshi,Desserts,Slow-cooked,Easy,42,166,208,5,Hot,Dinner,False,False,False,True,4.2,1591,779,3.49,2023-08-09,True,False
RCP07478,Bangladeshi Desserts Special 80,Bangladeshi,Desserts,Fried,Hard,38,115,153,7,Medium,Snack,True,False,False,True,4.3,1212,321,2.18,2024-06-07,True,False
RCP07479,Bangladeshi Desserts Special 81,Bangladeshi,Desserts,Grilled,Easy,36,96,132,2,Medium,Breakfast,False,False,True,True,4.0,920,694,23.44,2024-01-01,False,False
RCP07480,Bangladeshi Desserts Special 82,Bangladeshi,Desserts,Baked,Easy,26,34,60,5,Medium,Lunch,False,False,True,True,4.1,4222,219,7.82,2023-12-19,True,False
RCP07481,Bhuna Khichuri,Bangladeshi,Desserts,Boiled,Hard,49,77,126,7,Mild,Dinner,False,False,False,True,4.5,2689,343,8.44,2023-07-29,True,False
RCP07482,Kacchi Biryani,Bangladeshi,Desserts,Fried,Medium,27,84,111,6,Mild,Snack,False,False,False,True,3.9,1189,338,22.35,2025-06-11,False,False
RCP07483,Bhuna Khichuri,Bangladeshi,Desserts,Slow-cooked,Easy,44,101,145,2,Very Hot,Breakfast,False,False,False,True,4.0,2454,159,20.88,2024-01-12,True,True
RCP07484,Rezala,Bangladeshi,Desserts,Steamed,Hard,55,111,166,5,Very Hot,Dinner,True,False,False,True,4.0,167,780,7.52,2023-08-22,False,False
RCP07485,Bangladeshi Desserts Special 87,Bangladeshi,Desserts,Grilled,Hard,27,132,159,2,Medium,Lunch,False,False,False,True,4.4,4041,756,5.85,2025-08-14,False,True
RCP07486,Bangladeshi Desserts Special 88,Bangladeshi,Desserts,Slow-cooked,Hard,26,22,48,4,Hot,Lunch,False,False,False,True,4.9,38,563,3.85,2023-12-12,True,False
RCP07487,Pitha,Bangladeshi,Desserts,Fried,Medium,44,147,191,7,Mild,Beverage,True,False,False,True,4.1,2590,193,4.99,2023-03-19,True,False
RCP07488,Hilsa Fish Curry,Bangladeshi,Desserts,Pressure-cooked,Easy,46,119,165,3,Medium,Dessert,True,False,False,True,4.6,4804,310,21.7,2023-08-25,True,False
RCP07489,Shorshe Ilish,Bangladeshi,Desserts,Roasted,Medium,51,86,137,3,Medium,Beverage,False,False,False,True,3.8,2677,623,16.97,2025-03-27,True,False
RCP07490,Hilsa Fish Curry,Bangladeshi,Desserts,Boiled,Easy,34,114,148,7,Medium,Snack,False,False,False,True,4.8,1253,691,16.2,2023-07-25,True,False
RCP07491,Mishti Doi,Bangladeshi,Desserts,Roasted,Easy,43,87,130,7,Hot,Lunch,False,False,False,True,4.4,3813,726,15.43,2026-01-08,False,False
RCP07492,Chomchom,Bangladeshi,Desserts,Fried,Medium,47,170,217,6,Very Hot,Breakfast,True,False,False,True,4.4,986,320,17.28,2025-03-03,False,False
RCP07493,Bangladeshi Desserts Special 95,Bangladeshi,Desserts,Baked,Hard,28,19,47,6,Medium,Dinner,False,False,False,True,4.5,3629,203,11.96,2025-11-12,True,False
RCP07494,Kacchi Biryani,Bangladeshi,Desserts,Fried,Medium,22,164,186,6,Mild,Breakfast,False,False,True,True,4.5,2214,786,17.27,2025-02-11,True,False
RCP07495,Chomchom,Bangladeshi,Desserts,Boiled,Medium,10,172,182,4,Mild,Breakfast,True,False,False,True,5.0,4989,323,17.42,2025-12-11,False,False
RCP07496,Bangladeshi Desserts Special 98,Bangladeshi,Desserts,Baked,Medium,41,40,81,3,Hot,Lunch,True,False,True,True,3.5,937,341,20.2,2024-09-10,True,False
RCP07497,Bangladeshi Desserts Special 99,Bangladeshi,Desserts,Pressure-cooked,Easy,24,131,155,7,Medium,Breakfast,True,False,False,True,4.8,4230,638,12.4,2025-10-20,False,False
RCP07498,Pitha,Bangladeshi,Desserts,Pressure-cooked,Medium,50,79,129,2,Mild,Lunch,False,False,False,True,4.0,2853,799,11.07,2024-02-24,True,False
RCP07499,Bangladeshi Desserts Special 101,Bangladeshi,Desserts,Steamed,Easy,52,84,136,7,Medium,Lunch,True,False,False,True,4.8,1838,571,3.55,2024-12-24,True,False
RCP07500,Shorshe Ilish,Bangladeshi,Desserts,Baked,Medium,22,67,89,7,Medium,Beverage,True,False,False,True,4.5,4819,284,8.69,2025-04-28,False,False
RCP07501,Hilsa Fish Curry,Bangladeshi,Desserts,Grilled,Easy,53,91,144,6,Hot,Beverage,False,False,False,True,4.0,2072,155,19.83,2024-11-13,False,False
RCP07502,Pitha,Bangladeshi,Desserts,Boiled,Easy,34,26,60,5,Hot,Dinner,False,False,True,True,4.8,2307,706,8.83,2025-08-28,True,False
RCP07503,Pitha,Bangladeshi,Desserts,Grilled,Medium,32,56,88,6,Medium,Lunch,False,False,False,True,3.6,402,405,9.14,2025-01-01,False,False
RCP07504,Bangladeshi Desserts Special 106,Bangladeshi,Desserts,Roasted,Medium,59,21,80,3,Hot,Dessert,False,False,False,True,4.6,106,619,18.58,2023-10-29,True,False
RCP07505,Hilsa Fish Curry,Bangladeshi,Desserts,Steamed,Easy,56,45,101,6,Medium,Dinner,True,False,False,True,4.9,1287,253,21.16,2024-10-22,False,False
RCP07506,Kacchi Biryani,Bangladeshi,Desserts,Baked,Medium,23,165,188,7,Mild,Dessert,False,False,False,True,3.8,4225,294,24.41,2023-10-07,True,True
RCP07507,Pitha,Bangladeshi,Desserts,Grilled,Easy,56,178,234,6,Hot,Snack,True,False,False,True,3.6,3394,320,22.77,2025-10-14,False,True
RCP07508,Bhuna Khichuri,Bangladeshi,Desserts,Boiled,Medium,53,17,70,3,Hot,Snack,False,False,False,True,3.5,533,319,18.66,2024-06-06,False,False
RCP07509,Bangladeshi Desserts Special 111,Bangladeshi,Desserts,Grilled,Easy,34,166,200,6,Hot,Dessert,False,False,False,True,3.8,2477,197,18.38,2023-10-28,True,True
RCP07510,Shorshe Ilish,Bangladeshi,Desserts,Pressure-cooked,Medium,20,36,56,4,Medium,Snack,False,False,False,True,4.8,4752,612,5.73,2024-02-28,True,True
RCP07511,Shorshe Ilish,Bangladeshi,Desserts,Steamed,Medium,58,68,126,3,Medium,Breakfast,False,False,False,True,3.9,483,708,24.99,2024-07-04,False,False
RCP07512,Mishti Doi,Bangladeshi,Desserts,Pressure-cooked,Hard,52,159,211,2,Very Hot,Breakfast,False,False,False,True,3.5,1842,232,15.06,2024-01-17,True,False
RCP07513,Pitha,Bangladeshi,Desserts,Grilled,Hard,43,131,174,3,Mild,Beverage,False,False,False,True,4.5,2646,352,20.57,2025-07-28,True,False
RCP07514,Mishti Doi,Bangladeshi,Desserts,Fried,Medium,49,86,135,7,Medium,Snack,False,False,False,True,4.6,3503,351,20.88,2023-04-20,False,False
RCP07515,Chomchom,Bangladeshi,Desserts,Grilled,Easy,50,17,67,6,Mild,Beverage,True,False,False,True,3.7,2222,695,21.37,2025-04-30,False,False
RCP07516,Bangladeshi Desserts Special 118,Bangladeshi,Desserts,Fried,Medium,34,144,178,2,Medium,Dessert,False,False,False,True,4.5,325,350,4.15,2026-01-17,True,True
RCP07517,Rezala,Bangladeshi,Desserts,Grilled,Medium,22,158,180,5,Medium,Beverage,True,False,False,True,4.1,1085,523,22.89,2025-06-04,True,False
RCP07518,Bangladeshi Desserts Special 120,Bangladeshi,Desserts,Roasted,Medium,45,88,133,6,Mild,Dessert,False,False,False,True,4.6,3873,750,8.48,2024-02-20,False,False
RCP07519,Chomchom,Bangladeshi,Desserts,Slow-cooked,Medium,20,151,171,7,Mild,Beverage,False,False,False,True,4.4,4373,165,22.27,2024-08-14,False,False
RCP07520,Shorshe Ilish,Bangladeshi,Desserts,Boiled,Easy,33,159,192,4,Hot,Snack,False,False,False,True,4.5,776,380,11.83,2025-07-12,True,True
RCP07521,Chomchom,Bangladeshi,Desserts,Grilled,Easy,43,78,121,6,Very Hot,Snack,False,False,False,True,4.1,272,244,11.67,2023-06-24,True,False
RCP07522,Chomchom,Bangladeshi,Desserts,Slow-cooked,Easy,55,15,70,7,Medium,Beverage,False,False,False,True,4.0,1367,731,17.8,2023-06-15,True,False
RCP07523,Pitha,Bangladeshi,Desserts,Grilled,Easy,50,161,211,2,Mild,Dinner,False,False,True,True,4.6,1580,246,10.89,2024-02-06,True,False
RCP07524,Chomchom,Bangladeshi,Desserts,Boiled,Hard,16,155,171,4,Mild,Breakfast,False,False,False,True,4.1,1898,345,24.85,2026-01-22,True,False
RCP07525,Pitha,Bangladeshi,Desserts,Baked,Easy,59,130,189,6,Medium,Breakfast,True,False,False,True,3.9,2997,209,4.61,2023-06-26,True,False
RCP07526,Bangladeshi Desserts Special 128,Bangladeshi,Desserts,Boiled,Easy,32,122,154,3,Medium,Dinner,False,False,False,True,4.7,4805,799,14.38,2023-11-30,True,False
RCP07527,Bangladeshi Desserts Special 129,Bangladeshi,Desserts,Baked,Easy,31,56,87,3,Medium,Breakfast,True,False,True,True,3.6,4414,408,14.28,2025-11-24,False,False
RCP07528,Bhuna Khichuri,Bangladeshi,Desserts,Baked,Easy,43,173,216,6,Mild,Dinner,False,False,False,True,4.2,3479,513,20.24,2024-08-02,True,False
RCP07529,Hilsa Fish Curry,Bangladeshi,Desserts,Roasted,Hard,37,71,108,4,Medium,Breakfast,False,False,False,True,4.3,1256,401,8.44,2024-05-27,False,True
RCP07530,Pitha,Bangladeshi,Desserts,Baked,Easy,27,22,49,5,Medium,Dessert,False,False,False,True,3.7,1514,457,18.58,2025-10-31,True,False
RCP07531,Shorshe Ilish,Bangladeshi,Desserts,Baked,Medium,50,174,224,6,Very Hot,Beverage,False,False,False,True,4.3,3999,770,8.03,2023-12-28,True,True
RCP07532,Shorshe Ilish,Bangladeshi,Desserts,Fried,Easy,33,90,123,3,Hot,Breakfast,False,False,False,True,3.8,3136,276,9.21,2025-12-29,True,False
RCP07533,Pitha,Bangladeshi,Desserts,Steamed,Hard,20,105,125,3,Mild,Lunch,True,False,False,True,4.1,1216,306,2.12,2026-02-08,False,False
RCP07534,Bhuna Khichuri,Bangladeshi,Desserts,Steamed,Easy,26,64,90,6,Hot,Snack,False,True,True,True,5.0,1851,736,7.89,2025-07-12,True,True
RCP07535,Bangladeshi Desserts Special 137,Bangladeshi,Desserts,Boiled,Hard,15,164,179,3,Hot,Beverage,True,False,False,True,4.3,2478,550,18.13,2025-05-16,True,False
RCP07536,Bhuna Khichuri,Bangladeshi,Desserts,Pressure-cooked,Hard,16,74,90,3,Hot,Snack,True,False,False,True,4.1,974,265,17.02,2023-07-07,False,False
RCP07537,Pitha,Bangladeshi,Desserts,Steamed,Medium,53,170,223,3,Very Hot,Breakfast,False,False,False,True,3.5,3813,707,16.49,2023-04-04,False,False
RCP07538,Shorshe Ilish,Bangladeshi,Desserts,Fried,Medium,48,17,65,4,Hot,Lunch,False,False,False,True,4.5,2333,205,7.65,2024-03-21,False,False
RCP07539,Bhuna Khichuri,Bangladeshi,Desserts,Boiled,Hard,37,45,82,6,Hot,Beverage,False,True,False,True,4.3,4666,184,10.8,2024-08-21,True,False
RCP07540,Chomchom,Bangladeshi,Desserts,Roasted,Hard,42,120,162,6,Hot,Dessert,False,True,False,True,3.9,4696,277,24.77,2023-12-30,True,False
RCP07541,Bhuna Khichuri,Bangladeshi,Desserts,Pressure-cooked,Medium,20,56,76,5,Hot,Dinner,False,False,False,True,4.7,2963,418,2.54,2025-06-30,False,False
RCP07542,Rezala,Bangladeshi,Desserts,Baked,Medium,51,96,147,4,Medium,Breakfast,False,False,False,True,3.6,3009,234,12.21,2024-10-24,False,False
RCP07543,Shorshe Ilish,Bangladeshi,Desserts,Steamed,Medium,54,87,141,3,Hot,Beverage,False,False,False,True,3.9,274,666,19.1,2023-05-22,True,False
RCP07544,Bhuna Khichuri,Bangladeshi,Desserts,Fried,Hard,28,106,134,4,Hot,Dinner,True,True,False,True,4.6,3910,597,24.84,2024-02-09,True,False
RCP07545,Shorshe Ilish,Bangladeshi,Desserts,Roasted,Medium,23,144,167,5,Very Hot,Lunch,True,False,False,True,4.1,4063,751,11.03,2025-08-29,False,False
RCP07546,Shorshe Ilish,Bangladeshi,Desserts,Grilled,Medium,40,36,76,3,Hot,Dinner,True,False,False,True,4.7,3141,624,7.02,2024-01-25,True,False
RCP07547,Pitha,Bangladeshi,Desserts,Grilled,Medium,17,152,169,5,Medium,Dinner,False,False,False,True,4.2,2710,639,8.56,2025-12-10,False,False
